"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","work_duration","Leaves","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"2099",2099,30,"No","Travel_Rarely","Sales",9,"3","Marketing",1,"Female","1","Research Scientist","Married",90710,0,"Y",19,8,1,12,2,11,5,7,9.2,10,"4","2","3","2","3"
"2100",2100,42,"No","Travel_Frequently","Human Resources",8,"2","Medical",1,"Male","1","Sales Executive","Married",106480,3,"Y",13,8,1,20,1,1,0,0,9.5,17,"1","1","3","3","3"
"2101",2101,35,"No","Non-Travel","Research & Development",1,"1","Life Sciences",1,"Male","2","Sales Executive","Married",136100,4,"Y",22,8,2,16,4,13,4,12,9.8,7,"3","4","2","2","4"
"2102",2102,27,"No","Travel_Rarely","Research & Development",7,"3","Life Sciences",1,"Male","3","Manufacturing Director","Married",34080,1,"Y",24,8,0,9,2,9,6,8,9.2,15,"1","1","2","3","4"
"2103",2103,54,"No","Travel_Frequently","Research & Development",9,"2","Medical",1,"Male","2","Sales Representative","Divorced",29830,7,"Y",14,8,1,33,2,5,1,4,6.4,14,"4","3","1","2","3"
"2104",2104,44,"No","Travel_Rarely","Human Resources",4,"4","Life Sciences",1,"Male","5","Laboratory Technician","Married",76320,1,"Y",21,8,0,10,3,10,7,7,6,7,"1","4","3","3","4"
"2105",2105,19,"Yes","Non-Travel","Sales",2,"2","Other",1,"Male","3","Healthcare Representative","Single",98240,1,"Y",18,8,0,1,2,1,0,0,8.4,11,"1","2","4","3","3"
"2106",2106,29,"No","Travel_Rarely","Research & Development",19,"4","Life Sciences",1,"Male","1","Manufacturing Director","Divorced",99500,1,"Y",20,8,0,3,3,3,1,2,7.4,11,"1","4","3","3","4"
"2107",2107,54,"No","Travel_Rarely","Research & Development",9,"4","Life Sciences",1,"Male","2","Sales Executive","Married",20930,3,"Y",19,8,0,36,2,10,0,9,7.7,17,"4","4","3","3","3"
"2108",2108,31,"No","Travel_Rarely","Research & Development",21,"3","Life Sciences",1,"Male","2","Laboratory Technician","Married",99800,1,"Y",12,8,0,6,1,6,0,1,8.6,5,"3","1","2","3","3"
"2109",2109,31,"No","Travel_Rarely","Sales",24,"1","Marketing",1,"Female","1","Sales Executive","Single",38940,1,"Y",12,8,0,10,3,10,1,8,7.3,11,"3","1","3","4","3"
"2110",2110,59,"No","Travel_Rarely","Research & Development",3,"4","Technical Degree",1,"Male","1","Research Scientist","Single",40510,5,"Y",16,8,3,13,3,6,0,5,7.4,7,"3","4","3","3","3"
"2111",2111,43,"No","Travel_Rarely","Research & Development",11,"2","Life Sciences",1,"Male","3","Laboratory Technician","Married",168350,3,"Y",17,8,1,25,3,8,0,7,6.6,13,"3","4","3","3","3"
"2112",2112,49,"No","Travel_Rarely","Sales",14,"4","Life Sciences",1,"Male","2","Research Scientist","Married",62300,2,"Y",14,8,0,23,2,1,0,0,6.7,17,"1","3","4","2","3"
"2113",2113,36,"No","Travel_Frequently","Sales",5,"2","Marketing",1,"Female","1","Laboratory Technician","Married",47170,1,"Y",19,8,1,12,3,11,0,7,6.1,12,"3","2","2","3","3"
"2114",2114,48,"No","Travel_Rarely","Research & Development",1,"4","Life Sciences",1,"Female","2","Laboratory Technician","Single",132370,5,"Y",13,8,1,7,2,1,0,0,6.1,21,"4","2","2","4","3"
"2115",2115,27,"No","Travel_Rarely","Research & Development",6,"4","Life Sciences",1,"Male","2","Laboratory Technician","Divorced",37550,1,"Y",19,8,0,5,2,5,0,3,8,8,"1","3","3","3","3"
"2116",2116,29,"No","Travel_Rarely","Sales",17,"4","Medical",1,"Male","1","Laboratory Technician","Divorced",65820,1,"Y",19,8,1,6,3,6,1,0,8.8,12,"3","4","3","3","3"
"2117",2117,48,"No","Travel_Rarely","Sales",1,"1","Marketing",1,"Male","2","Manufacturing Director","Single",74060,6,"Y",14,8,2,25,2,1,0,0,6.2,17,"4","4","4","3","3"
"2118",2118,29,"No","Travel_Rarely","Research & Development",3,"3","Technical Degree",1,"Female","2","Healthcare Representative","Divorced",48050,3,"Y",16,8,1,9,2,7,1,7,6.9,7,"4","4","2","3","3"
"2119",2119,34,"No","Travel_Rarely","Sales",9,"4","Medical",1,"Female","2","Laboratory Technician","Married",27410,0,"Y",15,8,1,2,3,1,0,0,6,9,"3","3","2","3","3"
"2120",2120,44,"No","Travel_Rarely","Research & Development",4,"3","Life Sciences",1,"Female","1","Laboratory Technician","Married",42620,7,"Y",18,8,0,26,2,22,3,10,7,19,"2","2","3","3","3"
"2121",2121,33,"No","Travel_Rarely","Research & Development",8,"2","Life Sciences",1,"Female","2","Research Scientist","Divorced",161840,0,"Y",13,8,1,10,2,9,0,8,11,2,"4","3","3","4","3"
"2122",2122,19,"No","Travel_Rarely","Sales",2,"4","Marketing",1,"Male","3","Laboratory Technician","Single",115570,1,"Y",22,8,0,1,0,1,0,1,11,8,"2","4","3","3","4"
"2123",2123,23,"No","Travel_Rarely","Sales",2,"3","Medical",1,"Male","3","Laboratory Technician","Married",18780,1,"Y",13,8,1,1,2,1,0,1,7.5,14,"4","3","3","3","3"
"2124",2124,25,"Yes","Travel_Frequently","Research & Development",1,"1","Life Sciences",1,"Male","1","Manufacturing Director","Single",109320,1,"Y",11,8,1,1,3,1,1,0,9.2,21,"3","4","3","3","3"
"2125",2125,26,"No","Travel_Rarely","Human Resources",9,"3","Life Sciences",1,"Male","2","Research Scientist","Single",68110,1,"Y",11,8,1,8,4,8,2,2,8.7,15,"3","4","2","3","3"
"2126",2126,45,"Yes","Travel_Rarely","Human Resources",12,"3","Human Resources",1,"Male","2","Laboratory Technician","Single",43060,2,"Y",11,8,2,26,3,24,1,11,9.9,4,"1","2","3","3","3"
"2127",2127,55,"No","Non-Travel","Research & Development",27,"3","Life Sciences",1,"Female","2","Manager","Divorced",48590,1,"Y",24,8,1,34,3,33,15,0,9.6,16,"4","2","3","4","4"
"2128",2128,21,"Yes","Travel_Frequently","Research & Development",20,"2","Medical",1,"Female","4","Research Scientist","Single",53370,1,"Y",14,8,1,2,2,2,2,2,7.6,10,"1","3","1","3","3"
"2129",2129,46,"No","Travel_Rarely","Research & Development",1,"4","Life Sciences",1,"Male","1","Manufacturing Director","Married",23400,2,"Y",13,8,1,26,2,11,0,8,6.9,17,"4","2","3","1","3"
"2130",2130,34,"No","Travel_Rarely","Sales",13,"4","Medical",1,"Male","3","Sales Representative","Single",74910,0,"Y",14,8,1,4,3,3,0,2,8.9,12,"3","1","3","2","3"
"2131",2131,51,"No","Travel_Frequently","Research & Development",14,"3","Life Sciences",1,"Male","2","Research Director","Divorced",105270,4,"Y",14,8,0,31,3,29,11,10,11,16,"4","2","2","3","3"
"2132",2132,59,"No","Travel_Rarely","Research & Development",4,"2","Life Sciences",1,"Male","2","Research Scientist","Single",165950,6,"Y",21,8,1,25,2,9,5,4,6.6,6,"4","4","2","3","4"
"2133",2133,34,"No","Travel_Frequently","Sales",14,"4","Medical",1,"Female","3","Research Scientist","Divorced",88340,4,"Y",13,8,1,15,1,11,5,10,6.8,21,"3","2","4","3","3"
"2134",2134,28,"No","Travel_Frequently","Research & Development",2,"3","Other",1,"Female","1","Manager","Single",55770,0,"Y",19,8,0,5,3,4,0,2,10,6,"4","3","2","3","3"
"2135",2135,44,"No","Travel_Rarely","Research & Development",3,"4","Life Sciences",1,"Male","2","Research Scientist","Divorced",47070,1,"Y",17,8,0,26,4,25,14,13,7.8,21,"3","1","2","1","3"
"2136",2136,34,"No","Travel_Frequently","Sales",1,"3","Life Sciences",1,"Male","2","Sales Executive","Married",24000,4,"Y",18,8,1,14,3,10,1,8,7.5,17,"3","2","4","3","3"
"2137",2137,35,"No","Travel_Rarely","Research & Development",9,"3","Life Sciences",1,"Male","4","Healthcare Representative","Married",98240,0,"Y",19,8,0,4,2,3,2,2,11,4,"3","3","3","3","3"
"2138",2138,42,"No","Travel_Rarely","Research & Development",23,"4","Life Sciences",1,"Female","1","Manager","Married",64470,6,"Y",13,8,0,18,3,1,0,0,9.4,4,"2","2","3","3","3"
"2139",2139,43,"No","Travel_Rarely","Research & Development",7,"2","Medical",1,"Female","1","Laboratory Technician","Single",195020,3,"Y",18,8,2,23,3,21,15,17,6.4,20,"4","4","4","4","3"
"2140",2140,36,"No","Travel_Rarely","Research & Development",2,"4","Medical",1,"Male","1","Healthcare Representative","Single",27250,9,"Y",21,8,1,18,4,16,5,12,11,7,"3","2","3","2","4"
"2141",2141,44,"Yes","Travel_Rarely","Research & Development",21,"4","Life Sciences",1,"Female","2","Laboratory Technician","Married",62720,1,"Y",19,8,1,10,3,10,0,5,6,21,"1","4","3","3","3"
"2142",2142,28,"No","Travel_Frequently","Research & Development",2,"3","Life Sciences",1,"Female","2","Sales Representative","Married",21270,1,"Y",14,8,0,2,3,2,2,2,9.7,17,"4","4","3","3","3"
"2143",2143,51,"No","Travel_Frequently","Sales",21,"4","Medical",1,"Male","2","Research Scientist","Single",182000,0,"Y",17,8,0,8,3,7,7,7,7,13,"2","3","unknown","3","3"
"2144",2144,30,"No","Non-Travel","Research & Development",2,"4","Other",1,"Male","1","Research Scientist","Single",20960,7,"Y",11,8,3,10,2,8,1,7,9.5,13,"3","3","3","3","3"
"2145",2145,29,"Yes","Travel_Rarely","Research & Development",29,"4","Technical Degree",1,"Female","1","Sales Representative","Divorced",28860,3,"Y",13,8,0,10,4,7,7,7,8.4,15,"2","3","3","3","3"
"2146",2146,28,"No","Travel_Rarely","Sales",1,"4","Life Sciences",1,"Female","2","Sales Representative","Single",20330,2,"Y",15,8,1,5,5,3,1,2,6.8,23,"4","1","2","3","3"
"2147",2147,25,"No","Travel_Rarely","Research & Development",18,"2","Life Sciences",1,"Male","1","Research Scientist","Single",36220,1,"Y",25,8,0,2,0,2,2,1,8,11,"4","2","2","3","4"
"2148",2148,32,"No","Travel_Rarely","Research & Development",10,"4","Other",1,"Female","1","Sales Executive","Married",42330,1,"Y",11,8,0,10,5,10,0,8,6.8,15,"3","4","4","3","3"
"2149",2149,45,"No","Travel_Frequently","Research & Development",19,"3","Medical",1,"Male","3","Laboratory Technician","Single",36810,3,"Y",17,8,1,22,2,0,0,0,6,12,"unknown","2","3","3","3"
"2150",2150,39,"No","Travel_Rarely","Sales",29,"1","Marketing",1,"Female","1","Laboratory Technician","Divorced",54600,6,"Y",13,8,2,21,3,19,15,2,8.4,13,"3","2","3","3","3"
"2151",2151,58,"No","Travel_Rarely","Research & Development",27,"3","Other",1,"Male","2","Laboratory Technician","Divorced",21870,1,"Y",18,8,1,2,1,2,2,2,6,19,"1","3","3","1","3"
"2152",2152,32,"Yes","Travel_Rarely","Research & Development",5,"3","Technical Degree",1,"Female","1","Sales Executive","Married",96020,1,"Y",13,8,1,10,3,10,1,1,6.5,13,"4","3","3","3","3"
"2153",2153,39,"Yes","Travel_Rarely","Research & Development",18,"2","Life Sciences",1,"Male","2","Laboratory Technician","Single",28360,0,"Y",20,8,0,6,3,5,0,3,7.7,18,"3","1","3","2","4"
"2154",2154,30,"No","Travel_Rarely","Sales",9,"1","Marketing",1,"Male","4","Research Director","Married",40890,0,"Y",18,8,0,10,2,9,6,7,6.2,6,"1","4","3","4","3"
"2155",2155,36,"No","Travel_Rarely","Sales",1,"3","Marketing",1,"Male","2","Sales Executive","Married",166270,3,"Y",12,8,0,10,5,7,1,7,6.7,17,"4","3","3","2","3"
"2156",2156,46,"No","Travel_Rarely","Sales",4,"3","Medical",1,"Male","1","Research Scientist","Single",26190,6,"Y",12,8,1,10,3,7,5,7,7.7,7,"4","1","4","2","3"
"2157",2157,28,"No","Non-Travel","Research & Development",1,"3","Medical",1,"Male","5","Sales Executive","Married",56790,0,"Y",13,8,0,10,2,9,7,5,8,15,"3","4","3","2","3"
"2158",2158,50,"No","Travel_Rarely","Research & Development",20,"2","Medical",1,"Female","5","Laboratory Technician","Married",154020,4,"Y",21,8,0,25,3,3,1,2,10,11,"4","1","3","2","4"
"2159",2159,40,"Yes","Travel_Rarely","Sales",8,"1","Other",1,"Male","1","Laboratory Technician","Single",59850,2,"Y",13,8,3,9,1,5,1,0,9.8,17,"4","2","3","2","3"
"2160",2160,52,"Yes","Travel_Rarely","Research & Development",3,"2","Technical Degree",1,"Male","3","Laboratory Technician","Single",25790,9,"Y",19,8,1,10,1,8,7,7,10,5,"2","2","2","3","3"
"2161",2161,30,"No","Travel_Rarely","Research & Development",6,"4","Medical",1,"Female","1","Sales Executive","Married",30410,1,"Y",11,8,1,9,2,9,0,8,10,17,"2","1","3","2","3"
"2162",2162,39,"No","Travel_Rarely","Research & Development",26,"1","Medical",1,"Male","2","Healthcare Representative","Single",34470,0,"Y",14,8,0,9,5,8,1,7,6,4,"1","3","3","3","3"
"2163",2163,31,"No","Non-Travel","Research & Development",1,"2","Medical",1,"Male","1","Sales Executive","Divorced",195130,1,"Y",12,8,1,10,1,10,9,6,10,12,"4","3","2","2","3"
"2164",2164,41,"No","Non-Travel","Sales",6,"3","Life Sciences",1,"Female","1","Research Director","Single",27730,1,"Y",11,8,0,19,3,19,11,9,7.8,4,"3","2","3","3","3"
"2165",2165,31,"Yes","Travel_Frequently","Research & Development",3,"1","Life Sciences",1,"Male","1","Sales Executive","Single",71040,1,"Y",14,8,1,3,3,3,2,2,9.1,20,"4","2","4","3","3"
"2166",2166,44,"Yes","Travel_Rarely","Sales",5,"3","Life Sciences",1,"Male","1","Laboratory Technician","Married",63220,4,"Y",11,8,1,10,2,3,1,2,6,12,"1","1","4","3","3"
"2167",2167,42,"No","Non-Travel","Research & Development",4,"3","Life Sciences",1,"Male","2","Laboratory Technician","Married",20830,0,"Y",12,8,2,21,3,20,2,10,9.7,3,"3","3","2","2","3"
"2168",2168,55,"No","Travel_Rarely","Sales",11,"3","Technical Degree",1,"Male","2","Manufacturing Director","Married",83810,4,"Y",15,8,1,23,3,19,9,11,6.6,18,"4","3","3","3","3"
"2169",2169,56,"No","Travel_Rarely","Sales",3,"2","Medical",1,"Female","3","Manufacturing Director","Single",26910,6,"Y",16,8,1,36,6,7,7,7,8,8,"4","2","3","3","3"
"2170",2170,40,"No","Non-Travel","Research & Development",1,"1","Life Sciences",1,"Male","1","Laboratory Technician","Divorced",42860,9,"Y",15,8,0,6,6,4,0,0,7.3,17,"3","3","3","3","3"
"2171",2171,34,"No","Travel_Rarely","Research & Development",3,"2","Technical Degree",1,"Male","2","Research Director","Divorced",26590,0,"Y",24,8,3,10,2,9,1,6,7.4,13,"4","4","2","3","4"
"2172",2172,40,"No","Travel_Rarely","Sales",4,"3","Medical",1,"Male","2","Sales Executive","Single",94340,1,"Y",13,8,1,9,3,9,8,8,6,9,"3","4","3","2","3"
"2173",2173,41,"No","Travel_Frequently","Sales",1,"4","Other",1,"Female","2","Healthcare Representative","Divorced",55610,0,"Y",11,8,0,10,2,9,1,7,7.7,14,"3","1","3","2","3"
"2174",2174,35,"No","Travel_Frequently","Sales",1,"2","Technical Degree",1,"Male","2","Manager","Single",66460,1,"Y",13,8,1,9,2,9,1,1,9.5,2,"3","3","3","2","3"
"2175",2175,51,"No","Travel_Rarely","Sales",18,"2","Life Sciences",1,"Male","4","Manufacturing Director","Divorced",77250,1,"Y",13,8,1,33,2,33,0,10,9.5,7,"3","2","3","3","3"
"2176",2176,38,"No","Travel_Rarely","Sales",2,"4","Life Sciences",1,"Female","1","Research Scientist","Divorced",107250,3,"Y",18,8,0,11,5,7,1,7,6.6,13,"2","1","3","2","3"
"2177",2177,34,"No","Travel_Rarely","Sales",4,"3","Life Sciences",1,"Male","2","Research Scientist","Single",88470,1,"Y",16,8,0,10,3,10,9,6,7.2,6,"3","1","4","4","3"
"2178",2178,25,"No","Travel_Rarely","Research & Development",6,"2","Medical",1,"Female","4","Research Scientist","Married",20450,3,"Y",19,8,0,7,3,3,1,2,6.3,24,"4","4","2","3","3"
"2179",2179,58,"Yes","Travel_Rarely","Sales",1,"4","Technical Degree",1,"Male","2","Sales Executive","Married",10090,7,"Y",13,8,2,31,3,10,5,9,8.5,14,"3","1","2","4","3"
"2180",2180,40,"No","Travel_Rarely","Research & Development",14,"4","Medical",1,"Female","1","Research Scientist","Married",33480,3,"Y",22,8,0,7,2,4,0,3,6.1,13,"2","2","3","1","4"
"2181",2181,36,"No","Travel_Frequently","Sales",16,"2","Life Sciences",1,"Male","1","Research Scientist","Married",12810,2,"Y",11,8,0,17,2,15,6,13,6.1,11,"1","1","2","3","3"
"2182",2182,48,"No","Travel_Rarely","Research & Development",2,"1","Life Sciences",1,"Male","2","Research Scientist","Single",28190,1,"Y",20,8,0,11,2,10,0,8,7.6,19,"4","4","3","2","4"
"2183",2183,27,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","2","Laboratory Technician","Married",48510,8,"Y",18,8,0,5,2,1,0,0,7.1,6,"3","unknown","3","3","3"
"2184",2184,51,"No","Travel_Rarely","Research & Development",4,"1","Medical",1,"Female","3","Manufacturing Director","Single",40280,3,"Y",14,8,0,29,3,5,0,3,7.5,22,"4","2","2","3","3"
"2185",2185,18,"No","Non-Travel","Research & Development",1,"4","Medical",1,"Male","2","Sales Executive","Single",27200,1,"Y",22,8,1,0,2,0,0,0,7.9,6,"4","4","4","3","4"
"2186",2186,35,"No","Travel_Rarely","Research & Development",1,"4","Other",1,"Female","2","Research Director","Married",81200,0,"Y",13,8,0,10,2,9,0,0,7.2,19,"4","4","3","2","3"
"2187",2187,27,"No","Travel_Frequently","Research & Development",26,"4","Medical",1,"Female","1","Research Director","Single",46470,3,"Y",17,8,0,8,3,6,0,0,7.4,15,"4","4","3","4","3"
"2188",2188,55,"Yes","Travel_Rarely","Research & Development",19,"3","Technical Degree",1,"Male","1","Human Resources","Single",46800,6,"Y",14,8,3,24,0,19,3,8,8.7,6,"1","3","2","4","3"
"2189",2189,56,"No","Travel_Rarely","Research & Development",24,"4","Life Sciences",1,"Male","2","Laboratory Technician","Married",32210,4,"Y",15,8,2,33,2,19,15,9,10,4,"4","2","3","3","3"
"2190",2190,34,"No","Non-Travel","Sales",1,"2","Life Sciences",1,"Male","2","Research Scientist","Divorced",86210,1,"Y",17,8,1,5,1,5,0,0,6.4,11,"1","3","3","3","3"
"2191",2191,40,"No","Travel_Rarely","Research & Development",3,"3","Life Sciences",1,"Male","2","Sales Executive","Divorced",45770,5,"Y",11,8,1,15,3,12,11,8,6.5,10,"2","3","3","2","3"
"2192",2192,34,"No","Travel_Rarely","Research & Development",5,"3","Life Sciences",1,"Male","1","Research Scientist","Married",45530,4,"Y",18,8,1,10,2,8,7,7,7.2,15,"2","3","3","4","3"
"2193",2193,31,"Yes","Travel_Frequently","Research & Development",2,"2","Medical",1,"Female","2","Manufacturing Director","Single",53960,7,"Y",17,8,1,3,2,1,0,0,7.7,6,"3","4","4","1","3"
"2194",2194,35,"Yes","Travel_Frequently","Research & Development",1,"2","Medical",1,"Male","1","Manufacturing Director","Married",67960,0,"Y",13,8,0,5,2,4,3,2,9.1,6,"4","3","2","3","3"
"2195",2195,38,"No","Travel_Frequently","Research & Development",7,"3","Medical",1,"Female","2","Sales Representative","Divorced",76250,1,"Y",15,8,0,4,2,4,0,3,6.4,9,"4","3","3","2","3"
"2196",2196,34,"No","Travel_Rarely","Research & Development",10,"4","Other",1,"Female","2","Laboratory Technician","Single",74120,1,"Y",24,8,0,14,4,14,4,11,7.9,8,"3","4","4","3","4"
"2197",2197,28,"No","Travel_Rarely","Research & Development",2,"3","Life Sciences",1,"Female","2","Healthcare Representative","Married",111590,1,"Y",12,8,0,5,2,5,0,4,6.7,6,"3","1","3","3","3"
"2198",2198,31,"Yes","Travel_Rarely","Research & Development",15,"2","Life Sciences",1,"Male","2","Sales Executive","Married",49600,1,"Y",15,8,0,10,3,10,6,7,11,16,"4","3","2","2","3"
"2199",2199,39,"No","Travel_Rarely","Research & Development",17,"4","Technical Degree",1,"Female","2","Healthcare Representative","Married",104750,3,"Y",11,8,1,8,3,5,1,4,10,17,"1","4","4","3","3"
"2200",2200,51,"No","Travel_Frequently","Research & Development",20,"3","Medical",1,"Male","2","Sales Executive","Married",148140,2,"Y",11,8,1,14,2,4,3,2,7.1,5,"2","2","3","2","3"
"2201",2201,41,"No","Travel_Frequently","Research & Development",1,"3","Life Sciences",1,"Male","4","Sales Executive","Divorced",191410,3,"Y",12,8,1,12,2,6,3,3,11,10,"4","4","2","3","3"
"2202",2202,37,"No","Travel_Rarely","Research & Development",2,"2","Medical",1,"Female","1","Healthcare Representative","Married",54050,7,"Y",15,8,0,8,3,6,1,3,10,13,"3","3","3","4","3"
"2203",2203,33,"No","Travel_Frequently","Research & Development",2,"3","Medical",1,"Female","1","Sales Executive","Married",87930,6,"Y",17,8,0,8,2,5,1,2,7.8,15,"2","4","4","3","3"
"2204",2204,32,"No","Travel_Rarely","Research & Development",1,"4","Medical",1,"Male","5","Research Director","Married",191890,0,"Y",12,8,1,4,3,3,1,2,10,2,"3","2","2","3","3"
"2205",2205,39,"No","Non-Travel","Research & Development",29,"2","Life Sciences",1,"Male","2","Sales Executive","Married",38750,3,"Y",15,8,0,13,3,6,0,5,6.6,13,"3","3","3","3","3"
"2206",2206,25,"No","Travel_Rarely","Research & Development",7,"4","Life Sciences",1,"Male","1","Sales Executive","Married",22160,2,"Y",13,8,3,6,2,3,1,2,7.2,15,"1","3","2","2","3"
"2207",2207,52,"No","Travel_Frequently","Research & Development",2,"1","Life Sciences",1,"Male","2","Sales Executive","Married",117130,2,"Y",14,8,0,24,2,5,0,2,9.1,13,"4","3","2","3","3"
"2208",2208,43,"No","Travel_Rarely","Research & Development",2,"2","Medical",1,"Male","1","Laboratory Technician","Single",78610,1,"Y",14,8,2,20,1,20,1,8,9.7,15,"1","3","1","3","3"
"2209",2209,27,"No","Travel_Rarely","Research & Development",2,"4","Life Sciences",1,"Male","1","Human Resources","Married",37080,1,"Y",16,8,2,6,2,6,4,4,10,6,"4","4","3","3","3"
"2210",2210,27,"Yes","Travel_Rarely","Research & Development",2,"5","Life Sciences",1,"Female","1","Research Scientist","Single",137700,1,"Y",18,8,1,8,3,8,7,7,10,19,"4","3","3","4","3"
"2211",2211,26,"No","Travel_Rarely","Research & Development",2,"2","Other",1,"Male","3","Laboratory Technician","Single",53040,0,"Y",20,8,1,5,2,4,1,1,6.3,18,"1","4","3","3","4"
"2212",2212,42,"No","Travel_Rarely","Sales",23,"3","Marketing",1,"Female","3","Research Scientist","Married",26420,0,"Y",13,8,1,21,3,20,0,9,6.1,20,"3","1","3","3","3"
"2213",2213,52,"No","Travel_Rarely","Research & Development",5,"2","Life Sciences",1,"Female","1","Healthcare Representative","Married",27590,9,"Y",18,8,1,12,6,5,0,4,6.5,9,"3","1","1","3","3"
