"","EmployeeID","Jan_avg_workhours","Feb_avg_workhours","Mar_avg_workhours","Apr_avg_workhours","May_avg_workhours","Jun_avg_workhours","Jul_avg_workhours","Aug_avg_workhours","Sep_avg_workhours","Oct_avg_workhours","Nov_avg_workhours","Dec_avg_workhours"
"2358","2358",11,11,11,11,11,11,11,11,11,11,11,11
"2359","2359",6.1,6.1,6.1,6.1,6.1,6,6.1,6,6.1,6.1,6,6.1
"2360","2360",7.3,7.2,7.4,7.2,7.3,7.2,7.2,7.3,7.3,7.3,7.3,7.3
"2361","2361",6.5,6.5,6.5,6.7,6.5,6.5,6.6,6.6,6.6,6.7,6.6,6.6
"2362","2362",6.1,6,6.1,6.1,6,6.1,6,6.1,6.2,6.1,6.3,6.2
"2363","2363",7.6,7.7,7.6,7.5,7.4,7.7,7.6,7.6,7.7,7.7,7.6,7.5
"2364","2364",7.4,7.5,7.5,7.4,7.4,7.3,7.5,7.4,7.4,7.4,7.5,7.5
"2365","2365",8,7.9,8,7.9,8,8,7.9,7.9,8,7.7,8.1,8
"2366","2366",8.3,8.4,8.3,8.4,8.6,8.5,8.4,8.3,8.3,8.3,8.4,8.3
"2367","2367",6,6,6,6,6,6,6,6,6,6.1,6,6
"2368","2368",7,6.9,6.7,6.8,6.9,6.9,6.9,6.9,6.9,6.9,7,6.9
"2369","2369",7.6,7.6,7.4,7.6,7.6,7.5,7.4,7.6,7.5,7.6,7.6,7.5
"2370","2370",6.1,6.2,6.2,6.2,6.2,6.1,6.3,6.2,6.2,6.3,6.3,6.1
"2371","2371",8.1,8,8.1,8.1,7.9,8,8,7.9,7.9,8,8.2,8.1
"2372","2372",6.6,6.7,6.7,6.6,6.6,6.7,6.7,6.7,6.6,6.6,6.6,6.7
"2373","2373",7.4,7.3,7.4,7.3,7.3,7.2,7.2,7.4,7.5,7.3,7.3,7.3
"2374","2374",9.5,9.6,9.7,9.6,9.6,9.6,9.6,9.5,9.6,9.6,9.7,9.7
"2375","2375",6.1,5.9,6.1,5.9,6.1,6,5.9,5.9,6,6,6,6
"2376","2376",7.9,8,8,8,8,8,8,8.1,7.9,8.1,8,7.9
"2377","2377",9.2,9.2,9.3,9.1,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
"2378","2378",8.7,8.6,8.6,8.6,8.8,8.6,8.6,8.5,8.5,8.6,8.7,8.5
"2379","2379",7,7.1,7.1,7.1,7.1,7.2,7.1,7.1,7,7.2,7.1,7
"2380","2380",11,11,11,11,11,11,11,10,11,11,11,11
"2381","2381",8.6,8.7,8.7,8.6,8.8,8.8,8.6,8.7,8.6,8.6,8.7,8.6
"2382","2382",7.1,7.3,7.2,7.3,7.2,7.3,7.2,7.3,7.2,7.2,7.2,7.2
"2383","2383",6.3,6.5,6.3,6.4,6.6,6.4,6.3,6.4,6.4,6.5,6.4,6.4
"2384","2384",10,10,10,10,10,10,10,11,11,10,11,10
"2385","2385",7.2,7.3,7.3,7.3,7.3,7.2,7.3,7.4,7.4,7.4,7.4,7.4
"2386","2386",7.9,7.9,8,7.9,8,7.9,7.9,7.9,8,7.9,7.9,7.9
"2387","2387",6.2,6.3,6,6.1,6.1,6.2,6.1,6.1,6.2,6,6.1,6.1
"2388","2388",6.7,6.8,6.8,6.7,6.7,6.7,6.8,6.8,6.7,6.9,6.7,6.8
"2389","2389",7.7,7.6,7.9,7.8,7.8,7.8,7.8,7.7,7.8,7.7,7.7,7.8
"2390","2390",7.7,7.9,7.8,7.9,7.9,7.8,7.9,7.9,7.6,7.7,7.7,7.8
"2391","2391",6.7,6.7,6.6,6.6,6.5,6.6,6.6,6.7,6.6,6.6,6.6,6.7
"2392","2392",7.6,7.9,7.6,7.6,7.7,7.6,7.7,7.6,7.6,7.7,7.6,7.7
"2393","2393",6,6,6,5.9,6,5.9,6,5.9,6,6,5.9,6.1
"2394","2394",8.4,8.3,8.6,8.5,8.5,8.5,8.6,8.4,8.4,8.5,8.5,8.5
"2395","2395",8,8.1,8.1,8,8,8,7.9,7.9,8,8,8,8
"2396","2396",6.4,6.3,6.4,6.3,6.2,6.2,6.3,6.2,6.1,6.2,6.3,6.4
"2397","2397",7.6,7.7,7.6,7.6,7.5,7.6,7.6,7.6,7.6,7.5,7.7,7.5
"2398","2398",7.6,7.7,7.6,7.6,7.7,7.6,7.6,7.6,7.5,7.5,7.5,7.5
"2399","2399",8.4,8.4,8.3,8.4,8.3,8.4,8.5,8.4,8.5,8.4,8.5,8.4
"2400","2400",7.2,7.1,7.2,7.2,7.3,7.2,7.2,7.3,7.1,7.2,7.2,7.2
"2401","2401",11,11,11,11,11,11,11,11,11,11,11,11
"2402","2402",6.5,6.3,6.4,6.4,6.3,6.4,6.3,6.4,6.4,6.3,6.3,6.4
"2403","2403",6.6,6.6,6.6,6.6,6.5,6.5,6.6,6.6,6.6,6.6,6.6,6.6
"2404","2404",7.3,7.3,7.5,7.4,7.4,7.4,7.5,7.5,7.5,7.3,7.5,7.5
"2405","2405",9.7,9.8,9.8,9.7,9.7,9.8,9.6,9.7,9.7,9.6,9.7,9.5
"2406","2406",7.9,7.9,7.8,7.9,7.8,7.8,7.7,7.7,7.8,7.8,7.9,7.9
"2407","2407",6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.8,6.8,6.8,6.8
"2408","2408",6.5,6.6,6.4,6.3,6.4,6.4,6.4,6.4,6.5,6.3,6.3,6.4
"2409","2409",11,11,11,11,11,11,11,11,11,11,11,11
"2410","2410",7.8,7.6,7.7,7.5,7.6,7.7,7.8,7.7,7.7,7.7,7.6,7.7
"2411","2411",9.4,9.4,9.5,9.6,9.4,9.4,9.4,9.5,9.5,9.4,9.6,9.4
"2412","2412",6,5.9,6,6,5.9,5.9,6.1,6.1,6,5.9,5.9,6
"2413","2413",8.6,8.5,8.3,8.5,8.5,8.4,8.5,8.5,8.7,8.5,8.3,8.5
"2414","2414",8.1,8.1,8.2,8.1,8.1,8.1,8.1,8,8.1,8.3,8.2,8.2
"2415","2415",7.4,7.4,7.4,7.4,7.5,7.4,7.4,7.4,7.3,7.4,7.2,7.4
"2416","2416",8,8.1,8,7.9,8.2,7.9,8.1,8,8.1,7.9,7.9,8
"2417","2417",9.9,10,9.9,9.9,10,9.9,10,9.9,9.9,9.8,9.9,10
"2418","2418",7.5,7.4,7.6,7.6,7.5,7.6,7.5,7.5,7.4,7.5,7.4,7.6
"2419","2419",7.2,7.2,7.1,7.3,7.2,7.2,7.1,7.3,7.1,7.1,7.2,7.1
"2420","2420",7.7,7.8,7.7,7.7,7.7,7.7,7.6,7.7,7.8,7.6,7.6,7.6
"2421","2421",7.9,8,8,8,8.1,8.1,8,8,8,8,7.9,8
"2422","2422",6.2,6.2,6.2,6.2,6.2,6.2,6.1,6.1,6.2,6.2,6.2,6.2
"2423","2423",7.8,7.7,7.6,7.8,7.8,7.9,7.8,7.8,7.7,7.8,7.8,7.8
"2424","2424",6.4,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.4,6.4
"2425","2425",7.2,7.1,7.1,7.1,7.2,7.2,7,7.1,7.1,7.1,7.1,7.1
"2426","2426",9.3,9.3,9.2,9.2,9.2,9.2,9.3,9.3,9.2,9.2,9.1,9.2
"2427","2427",8.4,8.5,8.5,8.4,8.4,8.4,8.5,8.5,8.5,8.6,8.5,8.5
"2428","2428",8.2,8.2,8.2,8.2,8.2,8.1,8.2,8.2,8.2,8.1,8.1,8.1
"2429","2429",8.1,8.1,8.3,8.1,8.1,8.2,8.1,8.1,8,8.1,8,8
"2430","2430",6.7,6.8,6.6,6.7,6.6,6.6,6.8,6.8,6.8,6.7,6.8,6.7
"2431","2431",7,7,7.1,7.1,7,7,7,7,6.8,7,6.9,7
"2432","2432",7.8,7.9,7.9,7.9,7.9,7.9,7.8,7.9,8,7.9,7.9,7.8
"2433","2433",6.2,6.3,6.4,6.2,6.2,6.3,6.3,6.3,6.3,6.3,6.3,6.3
"2434","2434",6.3,6.4,6.3,6.3,6.4,6.4,6.3,6.3,6.2,6.3,6.3,6.3
"2435","2435",6.5,6.3,6.5,6.4,6.5,6.4,6.4,6.4,6.5,6.5,6.4,6.4
"2436","2436",6.8,6.7,6.8,6.8,6.9,6.8,6.8,6.8,6.8,6.8,6.7,6.7
"2437","2437",7.7,7.7,7.7,7.6,7.6,7.7,7.6,7.7,7.8,7.7,7.7,7.7
"2438","2438",6.5,6.5,6.7,6.6,6.7,6.8,6.6,6.6,6.5,6.6,6.8,6.5
"2439","2439",6.8,7,7,6.9,7,7,6.8,6.8,6.8,6.9,6.8,6.8
"2440","2440",7.2,7.1,7.2,7.1,7.2,7.2,7.2,7.4,7.1,7.2,7.2,7.2
"2441","2441",7.5,7.8,7.7,7.6,7.7,7.7,7.8,7.6,7.7,7.7,7.7,7.8
"2442","2442",9.8,9.7,9.9,9.8,9.8,9.8,9.8,9.8,9.8,9.9,9.9,9.8
"2443","2443",6.1,5.9,6.1,5.8,6,6,6,6,6.1,6,6,6.2
"2444","2444",7.5,7.5,7.5,7.6,7.7,7.6,7.5,7.6,7.5,7.5,7.5,7.6
"2445","2445",7.3,7.5,7.4,7.3,7.3,7.4,7.5,7.4,7.5,7.4,7.4,7.5
"2446","2446",7.1,7.3,7.3,7.2,7.3,7.3,7.3,7.3,7.4,7.3,7.4,7.4
"2447","2447",7.8,7.7,7.6,7.7,7.7,7.6,7.7,7.5,7.7,7.8,7.7,7.6
"2448","2448",9.8,9.9,9.8,9.8,9.8,9.7,9.8,9.7,9.9,9.8,9.8,9.8
"2449","2449",10,10,10,10,10,10,10,10,11,10,10,10
"2450","2450",6.9,7.1,7,7,7,7,6.9,6.9,7,7,7,7.1
"2451","2451",6,6.1,6,6,6.1,6,6.1,6,5.9,6,6,6
"2452","2452",6.4,6.5,6.5,6.6,6.5,6.5,6.5,6.5,6.6,6.4,6.5,6.5
"2453","2453",10,10,10,10,10,10,10,10,10,10,10,10
"2454","2454",7.6,7.6,7.7,7.7,7.7,7.6,7.7,7.7,7.6,7.7,7.7,7.6
"2455","2455",7.9,8,8,8,8,7.9,7.9,7.9,7.8,8,7.9,7.9
"2456","2456",7.8,7.8,7.7,7.8,7.8,7.8,7.8,7.8,7.6,7.9,7.8,7.9
"2457","2457",6.2,6.1,6.3,6.2,6.2,6,6.3,6.2,6.2,6.3,6.2,6.3
"2458","2458",6,6,6,6,6,6.1,5.9,5.8,6,6.1,6,6
"2459","2459",6.7,6.7,6.6,6.8,6.6,6.7,6.7,6.7,6.8,6.8,6.7,6.7
"2460","2460",7.7,7.7,7.5,7.7,7.4,7.7,7.6,7.7,7.5,7.6,7.7,7.7
"2461","2461",6.4,6.3,6.4,6.3,6.3,6.3,6.3,6.3,6.4,6.2,6.3,6.3
"2462","2462",6.8,6.7,6.8,6.8,6.8,6.8,6.8,6.9,6.8,6.8,6.9,6.9
"2463","2463",8.9,8.8,8.8,8.8,8.8,8.7,8.9,8.8,8.8,8.7,8.8,8.9
"2464","2464",8,7.9,7.9,8.1,7.9,7.9,7.9,8,8,8,7.9,8.1
"2465","2465",9.8,10,9.8,10,9.9,9.9,9.9,9.9,10,9.8,9.8,9.8
"2466","2466",7.4,7.4,7.3,7.4,7.4,7.3,7.4,7.3,7.5,7.5,7.5,7.4
"2467","2467",7.7,7.6,7.8,7.7,7.5,7.7,7.8,7.9,7.8,7.6,7.6,7.7
"2468","2468",8.4,8.3,8.3,8.3,8.1,8.3,8.3,8.3,8.2,8.3,8.3,8.3
"2469","2469",7.8,7.8,7.8,7.9,7.9,7.8,7.8,8,7.8,7.9,7.9,7.9
"2470","2470",6.1,6.2,6.2,6.2,6.2,6.3,6.2,6.2,6.3,6.2,6.2,6.1
"2471","2471",6.4,6.2,6.3,6.3,6.3,6.3,6.3,6.4,6.4,6.4,6.3,6.4
"2472","2472",6.8,6.8,6.8,6.8,6.7,6.8,6.8,6.8,6.7,6.8,6.8,6.8
"2473","2473",6,5.9,6,6,6,6,6,6,6.1,5.9,5.9,6
"2474","2474",9.1,9,9,9,9,8.8,9,9,9.1,8.9,9.1,9
"2475","2475",8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.3,8.4,8.4,8.3
"2476","2476",6.7,6.7,6.6,6.8,6.7,6.7,6.7,6.7,6.7,6.7,6.8,6.7
"2477","2477",7.6,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6
"2478","2478",6.6,6.6,6.7,6.7,6.7,6.7,6.8,6.9,6.7,6.7,6.7,6.6
"2479","2479",6.3,6.3,6.3,6.2,6.3,6.4,6.3,6.2,6.4,6.4,6.2,6.4
"2480","2480",8.2,8.2,8.3,8.2,8.2,8.2,8.1,8.3,8.2,8.2,8.2,8.2
"2481","2481",8.2,8,8.2,8.1,8.2,8.1,8.1,8,8.1,8.1,8.2,8.1
"2482","2482",6.1,6.2,6,6.1,6.1,6.1,6,6,6.2,6.2,6.1,6
"2483","2483",7.5,7.8,7.7,7.6,7.7,7.7,7.8,7.7,7.9,7.7,7.7,7.6
"2484","2484",7.6,7.6,7.4,7.6,7.4,7.6,7.4,7.5,7.5,7.6,7.5,7.6
"2485","2485",6.3,6.4,6.5,6.4,6.5,6.4,6.3,6.3,6.3,6.4,6.4,6.4
"2486","2486",9,8.8,8.9,8.8,8.8,8.9,9,8.9,8.9,8.9,9,8.8
"2487","2487",7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.4,7.2,7.2,7.2,7.3
"2488","2488",6.7,6.7,6.8,6.7,6.7,6.7,6.6,6.7,6.7,6.7,6.7,6.7
"2489","2489",8.1,8,8,8,8.1,8,8,8.1,8,8,7.9,8
"2490","2490",10,9.9,10,10,10,10,9.9,10,10,10,9.9,10
"2491","2491",9.4,9.5,9.5,9.5,9.4,9.6,9.5,9.6,9.7,9.4,9.4,9.6
"2492","2492",9.4,9.4,9.4,9.2,9.2,9.3,9.3,9.3,9.3,9.2,9.3,9.1
"2493","2493",6.2,6.2,6.1,6.1,6.2,6.1,6.1,6.1,6.2,6,6.2,6.1
"2494","2494",8.5,8.5,8.6,8.6,8.6,8.6,8.7,8.5,8.6,8.6,8.6,8.6
"2495","2495",8.1,8.1,7.9,8,7.9,8.1,7.9,7.9,8.1,8,8.1,7.9
"2496","2496",7.4,7.3,7.4,7.3,7.5,7.4,7.4,7.4,7.4,7.3,7.5,7.5
"2497","2497",7,6.8,7,6.8,7,6.9,6.8,6.9,6.9,7,7,6.9
"2498","2498",6.7,6.7,6.6,6.7,6.7,6.7,6.7,6.7,6.6,6.7,6.7,6.7
"2499","2499",6.6,6.5,6.5,6.5,6.5,6.6,6.6,6.5,6.6,6.5,6.6,6.5
"2500","2500",6.6,6.6,6.7,6.6,6.7,6.6,6.6,6.6,6.5,6.5,6.6,6.7
"2501","2501",6.7,6.7,6.6,6.7,6.6,6.7,6.7,6.8,6.7,6.8,6.6,6.8
"2502","2502",7.8,7.8,7.8,7.8,7.7,7.7,7.8,7.7,7.7,7.7,7.7,7.7
"2503","2503",7.7,7.9,7.9,7.8,7.8,7.9,8,7.8,8,7.9,7.9,8
"2504","2504",6.2,6.2,6.2,6.2,6.3,6.1,6.2,6.2,6.2,6.3,6.1,6.2
"2505","2505",6.2,6.1,6.2,6.2,6.1,6.2,6.2,6.2,6.2,6.3,6.2,6.2
"2506","2506",7.6,7.3,7.4,7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4
"2507","2507",7.7,7.9,7.9,8,7.8,7.9,7.8,7.8,7.8,7.7,7.8,7.7
"2508","2508",10,10,10,10,10,10,10,10,10,10,10,10
"2509","2509",7.1,7,7.1,7.2,7.2,7,7.1,7.1,7.2,7.1,7.2,7.1
"2510","2510",8.8,8.7,8.8,8.7,8.8,8.7,8.8,8.6,8.8,8.7,8.6,8.6
"2511","2511",8,8,8.2,8,8,8,8.1,8,8.1,8,8,8
"2512","2512",6.5,6.7,6.6,6.6,6.5,6.6,6.6,6.7,6.5,6.7,6.7,6.6
"2513","2513",7.4,7.4,7.5,7.5,7.4,7.4,7.2,7.3,7.4,7.4,7.3,7.4
"2514","2514",6.5,6.5,6.5,6.7,6.7,6.5,6.7,6.7,6.5,6.6,6.6,6.6
"2515","2515",7.2,7.4,7.4,7.5,7.5,7.4,7.4,7.5,7.4,7.5,7.3,7.4
"2516","2516",11,11,11,11,11,11,11,11,11,11,11,11
"2517","2517",7.1,7.4,7.3,7.2,7.3,7.1,7.2,7.2,7.3,7.2,7.1,7.3
"2518","2518",7,7.2,7.1,7.1,7.1,7,7.2,6.9,7.1,7.2,7,7
"2519","2519",7.5,7.6,7.6,7.4,7.6,7.4,7.4,7.5,7.4,7.3,7.6,7.5
"2520","2520",7.6,7.6,7.6,7.5,7.6,7.5,7.7,7.6,7.7,7.7,7.7,7.5
"2521","2521",9.5,9.5,9.4,9.5,9.5,9.6,9.6,9.5,9.5,9.5,9.5,9.5
"2522","2522",6.1,6.1,6.3,6.2,6,6,6,6.3,6,6.1,6.2,6.2
"2523","2523",9.7,9.6,9.5,9.6,9.6,9.6,9.6,9.7,9.8,9.6,9.6,9.6
"2524","2524",7.6,7.6,7.6,7.6,7.7,7.7,7.7,7.6,7.6,7.7,7.5,7.6
"2525","2525",6.2,6.1,6.1,6.2,6.2,6.1,6.1,6.1,6.2,6.1,6.2,6.1
"2526","2526",8.8,8.7,8.6,8.6,8.7,8.6,8.6,8.7,8.6,8.6,8.7,8.8
"2527","2527",7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.3,7.3,7.2
"2528","2528",11,11,11,11,11,11,11,11,11,11,11,11
"2529","2529",7.1,7.1,6.9,7,7,7,7.1,7.1,7.1,7.1,7,7
"2530","2530",10,10,10,10,10,10,10,10,10,10,10,10
"2531","2531",7.8,7.7,7.7,7.6,7.6,7.5,7.8,7.7,7.7,7.6,7.8,7.8
"2532","2532",7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6,7.7,7.7,7.5,7.5
"2533","2533",6.5,6.5,6.6,6.5,6.4,6.5,6.5,6.6,6.4,6.6,6.4,6.4
"2534","2534",6.2,6,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6,6.2,6.2
"2535","2535",7.1,7.3,7.2,7.2,7.2,7.3,7.1,7.2,7.2,7.2,7.1,7.3
"2536","2536",7.6,7.8,7.7,7.7,7.8,7.8,7.6,7.7,7.7,7.8,7.7,7.8
"2537","2537",8,8.2,7.9,8.1,8,8.1,8,8.1,8.1,7.9,8.1,8.1
"2538","2538",6.6,6.5,6.6,6.5,6.6,6.6,6.6,6.5,6.7,6.6,6.6,6.7
"2539","2539",10,10,10,10,10,10,11,10,10,10,11,10
"2540","2540",7.9,8,7.8,7.9,7.8,8,7.8,7.9,8,7.8,7.8,8
"2541","2541",7.1,7.1,7.1,7.2,7.1,7.1,7.1,7.2,7,7.1,7.2,7.2
"2542","2542",7.9,8,8,8,8,8,8,7.9,8,8,8,7.8
"2543","2543",6.3,6.2,6.3,6.4,6.4,6.2,6.2,6.3,6.2,6.4,6.2,6.3
"2544","2544",6.1,6,6.1,6.1,6,6.1,6,6.2,6.1,6.1,6.1,6.1
"2545","2545",8.5,8.6,8.8,8.5,8.6,8.7,8.6,8.6,8.5,8.7,8.7,8.5
"2546","2546",7.9,8,7.9,7.9,7.9,7.9,7.8,7.8,8,7.9,7.8,7.8
"2547","2547",7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.6,7.6,7.7,7.6,7.7
"2548","2548",6.5,6.7,6.5,6.6,6.6,6.5,6.6,6.5,6.6,6.5,6.5,6.4
"2549","2549",6.2,6.2,6.2,6.2,6.2,6.2,6.1,6.1,6.2,6.2,6.3,6.2
"2550","2550",6.9,7.1,7.1,7.1,7.1,6.8,7,7,7,6.9,7,7
"2551","2551",7.8,7.7,7.6,7.7,7.7,7.6,7.7,7.7,7.6,7.8,7.7,7.6
"2552","2552",10,11,10,11,10,10,11,10,11,11,11,11
"2553","2553",9.5,9.5,9.6,9.6,9.4,9.5,9.5,9.5,9.5,9.5,9.5,9.4
"2554","2554",7.5,7.5,7.5,7.5,7.6,7.5,7.5,7.5,7.5,7.6,7.5,7.5
"2555","2555",8.1,8.1,8.1,7.9,8,8.2,8.2,8.2,8.1,8.2,8,8.1
"2556","2556",7,7.1,7,7.3,7.1,7,7,7.1,7.1,7,7.1,7.2
"2557","2557",8.6,8.7,8.7,8.7,8.8,8.8,8.7,8.7,8.6,8.6,8.8,8.7
"2558","2558",10,11,10,11,10,11,10,10,11,11,11,11
"2559","2559",7.1,7.1,7.1,7.1,7.1,7.2,7.2,7.1,7.2,7.1,7.1,7.1
"2560","2560",6.4,6.6,6.6,6.6,6.6,6.6,6.6,6.5,6.5,6.4,6.5,6.5
"2561","2561",6.7,6.8,6.8,6.9,6.9,6.9,6.8,6.6,6.8,6.8,6.8,6.8
"2562","2562",9.3,9.4,9.3,9.4,9.3,9.3,9.3,9.4,9.2,9.2,9.3,9.2
"2563","2563",7.7,7.6,7.6,7.6,7.5,7.6,7.6,7.7,7.6,7.6,7.6,7.6
"2564","2564",7.1,7.3,7.2,7.2,7.2,7.2,7.2,7.2,7.1,7.2,7.2,7.1
"2565","2565",7.2,7.2,7.1,7.2,7,7,7.1,7,7,7.1,7,7.1
"2566","2566",10,10,10,10,10,10,10,10,10,10,10,10
"2567","2567",6.8,6.9,6.8,6.9,6.9,6.8,6.9,7,6.9,6.9,6.9,6.9
"2568","2568",7.4,7.3,7.3,7.3,7.5,7.4,7.3,7.2,7.2,7.4,7.3,7.3
"2569","2569",6.4,6.4,6.4,6.4,6.4,6.3,6.4,6.5,6.4,6.4,6.5,6.4
"2570","2570",7.4,7.5,7.5,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
"2571","2571",8.3,8.3,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.4,8.4
"2572","2572",9.1,9.3,9.2,9.2,9.3,9.2,9.3,9.2,9.3,9.1,9.2,9.2
"2573","2573",6.7,6.8,6.7,6.8,6.8,6.7,6.9,6.8,6.7,6.9,6.9,6.7
"2574","2574",6,6.1,6.1,6.1,6.1,6.2,6.1,6.2,6,6.2,6,6
"2575","2575",7.8,7.8,7.8,7.9,7.8,7.7,7.9,7.8,7.7,7.6,7.8,7.8
"2576","2576",6.3,6.3,6.4,6.3,6.3,6.5,6.4,6.4,6.4,6.3,6.4,6.4
"2577","2577",11,11,11,11,11,11,11,11,11,11,11,11
"2578","2578",6.9,6.8,6.7,6.6,6.8,6.8,6.8,6.7,6.8,6.9,6.8,6.8
"2579","2579",6.2,6.2,6.3,6.3,6.3,6.3,6.3,6.2,6.2,6.2,6.3,6.4
"2580","2580",7.1,7.3,7.2,7.4,7.4,7.3,7.2,7.4,7.3,7.4,7.3,7.2
"2581","2581",9,8.9,8.9,9,8.9,8.8,8.8,8.8,8.9,8.9,9.1,8.8
"2582","2582",9.4,9.5,9.3,9.5,9.3,9.4,9.4,9.3,9.4,9.3,9.5,9.5
"2583","2583",6.1,6,6,6,6,6,6,6,5.9,6,5.9,5.9
"2584","2584",7.9,8,7.9,8,7.9,7.7,7.8,7.9,8,7.9,7.9,7.9
"2585","2585",7,7,6.9,7,7.1,7,7.1,7,7,7,7.1,7
"2586","2586",11,11,11,11,11,11,11,11,11,11,11,11
"2587","2587",10,9.8,10,9.9,9.9,9.9,9.7,9.8,9.9,9.9,9.9,9.9
"2588","2588",10,10,10,10,10,10,10,10,10,10,10,10
"2589","2589",7.6,7.5,7.7,7.6,7.6,7.6,7.6,7.7,7.6,7.7,7.6,7.6
"2590","2590",6.3,6.3,6.3,6.4,6.2,6.4,6.4,6.3,6.4,6.3,6.3,6.4
"2591","2591",8.8,8.5,8.8,8.7,8.7,8.7,8.8,8.7,8.6,8.7,8.8,8.8
"2592","2592",6.5,6.3,6.6,6.4,6.4,6.4,6.5,6.4,6.5,6.4,6.5,6.4
"2593","2593",6.7,6.6,6.6,6.6,6.7,6.7,6.6,6.5,6.6,6.5,6.7,6.6
"2594","2594",6.6,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.6,6.6,6.6,6.7
"2595","2595",9.8,9.8,9.8,9.7,9.8,9.8,9.8,9.8,9.8,9.8,9.7,9.9
"2596","2596",7.1,7.1,7,7.1,7.1,7.1,7.1,7.1,7.2,7.1,7.1,7.1
"2597","2597",5.8,6.1,6,6,6,6,5.9,5.9,6,6.1,6,6
"2598","2598",6.8,6.8,6.7,6.7,6.7,6.8,6.6,6.9,6.8,6.8,6.8,6.7
"2599","2599",6.9,6.8,6.9,6.8,6.8,6.8,6.8,6.7,6.8,6.8,6.8,6.7
"2600","2600",7.8,7.7,7.6,7.7,7.7,7.9,7.8,7.7,7.8,7.8,7.8,7.7
"2601","2601",6.6,6.6,6.7,6.6,6.5,6.5,6.7,6.6,6.7,6.5,6.5,6.5
"2602","2602",6.8,6.9,6.8,6.8,6.9,6.9,6.8,6.9,6.9,6.9,6.8,6.9
"2603","2603",6.4,6.3,6.2,6.2,6.3,6.3,6.3,6.3,6.4,6.3,6.4,6.2
"2604","2604",7.2,7.3,7.1,7.3,7.1,7.1,7.2,7.1,7.2,7.1,7.1,7.3
"2605","2605",8.9,8.8,8.7,8.8,8.7,8.9,8.8,8.8,8.8,8.7,8.9,8.8
"2606","2606",8,8,7.9,7.9,8,7.9,7.8,8,8,7.8,7.9,7.8
"2607","2607",7.3,7.3,7.4,7.3,7.3,7.2,7.4,7.2,7.2,7.2,7.3,7.2
"2608","2608",10,10,10,10,10,10,10,10,10,10,10,10
"2609","2609",11,11,11,11,11,11,11,11,11,11,11,11
"2610","2610",7.9,8,7.9,7.9,7.8,7.9,7.8,7.9,7.9,7.9,7.9,8
"2611","2611",7.9,7.8,7.9,7.8,7.8,8,7.9,7.9,8,7.8,7.9,7.9
"2612","2612",7.4,7.6,7.4,7.5,7.4,7.5,7.4,7.5,7.6,7.6,7.5,7.5
"2613","2613",8,7.9,8.1,8.1,8,8.1,8,7.9,8.1,8,8,7.9
"2614","2614",8.2,8.2,8.3,8.2,8.2,8.2,8.4,8.3,8.2,8.1,8.2,8.2
"2615","2615",11,11,11,11,11,11,11,11,11,11,11,11
"2616","2616",6.2,5.9,6.2,6.2,6,6.1,6,6.2,6.1,6,6.2,6.1
"2617","2617",6.5,6.7,6.5,6.7,6.6,6.5,6.5,6.6,6.6,6.7,6.5,6.6
"2618","2618",6.2,6.1,6.1,6.2,6.2,6.1,6,6.1,6,6.1,6.1,6.1
"2619","2619",10,11,10,10,11,10,11,10,11,10,10,10
"2620","2620",6.8,6.9,6.8,6.8,7,6.8,6.9,6.9,6.8,6.9,7,6.9
"2621","2621",6.9,7.1,6.9,7,7.1,7,7,7,7,7,6.9,7
"2622","2622",7.9,7.9,7.7,7.8,7.9,7.8,7.9,7.8,7.7,7.8,7.7,7.7
"2623","2623",6.1,6.2,6.1,6.2,6.2,6.3,6.3,6.2,6.2,6.3,6.2,6.3
"2624","2624",6.1,6.2,6.2,6.2,6.3,6.1,6.2,6,6.3,6.2,6.2,6.1
"2625","2625",6,6.1,6.1,6.1,6.1,6.2,6.2,6,6,6.1,6.1,6.1
"2626","2626",10,10,10,10,10,10,10,10,10,10,10,10
"2627","2627",7.7,7.8,7.8,7.8,7.8,7.9,7.7,7.8,7.9,7.8,7.7,7.9
"2628","2628",6.2,6.2,6.2,6.2,6.2,6.3,6.1,6.2,6.3,6.2,6.2,6.2
"2629","2629",7.9,7.9,8,8,7.7,7.8,7.8,7.9,7.8,7.9,7.9,8
"2630","2630",7.2,7.3,7.1,7.2,7.2,7.1,7.3,7.2,7.2,7.2,7.2,7.2
"2631","2631",6.6,6.4,6.6,6.5,6.5,6.5,6.5,6.5,6.5,6.4,6.6,6.5
